trajectory_source,subset,contrast,metric,et_measure,n_items,spearman_rho,spearman_p,pearson_r,pearson_p,spearman_p_fdr,spearman_fdr_sig
critical_position,Agreement,UNAGREE-AGREE,final_entropy,tt,18,-0.11661506707946334,0.6449317151979074,-0.07075899336239158,0.7802430248366077,0.9629111443916741,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_entropy,tt,18,0.017543859649122806,0.9449151835129637,0.04475918498465317,0.8600176728376779,1.0,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_p_target,tt,18,-0.2425180598555212,0.3322310909053102,-0.030234672172749694,0.9052022440450462,0.8420339717772517,False
critical_position,Agreement,UNAGREE-AGREE,cumulative_kl,tt,18,-0.08565531475748193,0.7354104124232369,-0.10801593320125125,0.6696525781009188,0.980396660005651,False
critical_position,Agreement,UNAGREE-AGREE,sampler_cumulative_kl,tt,18,-0.021671826625386997,0.9319797351987382,-0.062181182811742286,0.8063716009323809,1.0,False
critical_position,Agreement,UNAGREE-AGREE,steps_taken,regin,18,0.03810565695942824,0.8806732052978773,-0.057628788171172216,0.8203199964111869,0.9891671285147632,False
critical_position,Agreement,UNAGREE-AGREE,final_surprisal,regin,18,0.029927760577915376,0.9061604960497216,0.14480344619137134,0.566455389749827,0.9940715889500678,False
critical_position,Agreement,UNAGREE-AGREE,final_entropy,regin,18,0.11248710010319916,0.6567565630509027,0.06463978642833162,0.7988613013748094,0.9629111443916741,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_entropy,regin,18,0.33746130030959753,0.170837640525947,0.2852277490681813,0.2512678882302795,0.7724427881730861,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_p_target,regin,18,-0.09184726522187822,0.717002841661774,-0.04822072572540384,0.8493047632562571,0.9669671350851446,False
critical_position,Agreement,UNAGREE-AGREE,cumulative_kl,regin,18,0.11042311661506708,0.6626984309773885,-0.195369049058486,0.4372141298493193,0.9629111443916741,False
critical_position,Agreement,UNAGREE-AGREE,sampler_cumulative_kl,regin,18,0.011351909184726523,0.9643420040748253,-0.11946857674885698,0.6368045610619899,1.0,False
critical_position,Agreement,UNAGREE-AGREE,steps_taken,regout,18,-0.054085448587575566,0.8312125180445906,-0.12305364553800023,0.6266495681663877,0.9891671285147632,False
critical_position,Agreement,UNAGREE-AGREE,final_surprisal,regout,18,0.30443756449948395,0.219330660804505,0.2560694355739481,0.30505831417788204,0.7724427881730861,False
critical_position,Agreement,UNAGREE-AGREE,final_entropy,regout,18,-0.15376676986584106,0.5424031647570589,-0.2712592028846774,0.2762368394129204,0.9399802159645294,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_entropy,regout,18,-0.15583075335397317,0.5369306230900768,-0.2586675880449032,0.30000548589366594,0.9399802159645294,False
critical_position,Agreement,UNAGREE-AGREE,final_sampler_p_target,regout,18,-0.23013415892672856,0.35825371050744326,0.06384686695468822,0.8012816315256674,0.8731181757038086,False
critical_position,Agreement,UNAGREE-AGREE,cumulative_kl,regout,18,0.17647058823529413,0.48362814549353283,0.00849873708385429,0.9733007044162658,0.9354386498361753,False
critical_position,Agreement,UNAGREE-AGREE,sampler_cumulative_kl,regout,18,0.07120743034055728,0.7788829476841138,-0.023131378215679732,0.927409784337321,0.9832494710692453,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,steps_taken,ffd,24,0.05797753048157421,0.7878571302182117,0.0144856660765698,0.9464385036405676,0.9832494710692453,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_surprisal,ffd,24,-0.268695652173913,0.2042392593734892,-0.15645184563063896,0.4653581253860859,0.7724427881730861,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_entropy,ffd,24,0.021739130434782605,0.9196887674366272,0.03522339665079097,0.8702057690033336,0.9977435336766362,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_sampler_entropy,ffd,24,0.12782608695652173,0.5516845044816034,0.15203201417576392,0.47821245843315763,0.942187386532506,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_sampler_p_target,ffd,24,0.06,0.7806300955564118,0.06470777355998844,0.7638765126131717,0.9832494710692453,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,cumulative_kl,ffd,24,0.09217391304347824,0.6683845191595212,-0.008964682601120579,0.9668383203969055,0.9629111443916741,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,sampler_cumulative_kl,ffd,24,0.03043478260869565,0.8877339355759605,0.02635940595886191,0.9026920281059323,0.9891671285147632,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,steps_taken,gz,24,-0.13164822710853694,0.539750138257508,-0.08575778469127474,0.6903109169171099,0.9399802159645294,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_surprisal,gz,24,-0.18956521739130433,0.3749803911439148,-0.14374113927215543,0.502802934607573,0.8731181757038086,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_entropy,gz,24,-0.15304347826086956,0.4752549676743846,-0.07086087934945867,0.7421345314183216,0.9270082770174258,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_sampler_entropy,gz,24,0.08173913043478259,0.7041697144360882,0.12505685461402688,0.5604058145259321,0.9629111443916741,False
critical_position,ClassicGP,MVRR_AMB-MVRR_UAMB,final_sampler_p_target,gz,24,0.25999999999999995,0.2198319601699354,0.2895696341588728,0.16991337938928427,0.7724427881730861,False
